"QuantityPath","Parameter","PKParameter","Value","ParameterPath"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","SmallIntestine-Mucosa-LowerIleum-Vf (protein)","Vss",0,"Organism|SmallIntestine|Mucosa|LowerIleum|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","SmallIntestine-Mucosa-LowerIleum-Vf (water)","Vss",0,"Organism|SmallIntestine|Mucosa|LowerIleum|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","SmallIntestine-Mucosa-LowerIleum-Intracellular-pH","Vss",0,"Organism|SmallIntestine|Mucosa|LowerIleum|Intracellular|pH"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Vf (lipid)","Vss",0.000182752348637314,"Organism|LargeIntestine|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Vf (protein)","Vss",0,"Organism|LargeIntestine|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Vf (water)","Vss",0.0028909823719681,"Organism|LargeIntestine|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Large intestinal transit time","Vss",0,"Organism|LargeIntestine|Large intestinal transit time"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Volume","Vss",0.00467406607957424,"Organism|LargeIntestine|Volume"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Specific blood flow rate","Vss",0,"Organism|LargeIntestine|Specific blood flow rate"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-Caecum-Fraction mucosa","Vss",0,"Organism|LargeIntestine|Mucosa|Caecum|Fraction mucosa"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-Caecum-Vf (lipid)","Vss",0,"Organism|LargeIntestine|Mucosa|Caecum|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-Caecum-Vf (protein)","Vss",0,"Organism|LargeIntestine|Mucosa|Caecum|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-Caecum-Vf (water)","Vss",0,"Organism|LargeIntestine|Mucosa|Caecum|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-Caecum-Intracellular-pH","Vss",0,"Organism|LargeIntestine|Mucosa|Caecum|Intracellular|pH"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonAscendens-Fraction mucosa","Vss",0,"Organism|LargeIntestine|Mucosa|ColonAscendens|Fraction mucosa"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonAscendens-Vf (lipid)","Vss",0,"Organism|LargeIntestine|Mucosa|ColonAscendens|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonAscendens-Vf (protein)","Vss",0,"Organism|LargeIntestine|Mucosa|ColonAscendens|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonAscendens-Vf (water)","Vss",0,"Organism|LargeIntestine|Mucosa|ColonAscendens|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonAscendens-Intracellular-pH","Vss",0,"Organism|LargeIntestine|Mucosa|ColonAscendens|Intracellular|pH"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonTransversum-Fraction mucosa","Vss",0,"Organism|LargeIntestine|Mucosa|ColonTransversum|Fraction mucosa"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonTransversum-Vf (lipid)","Vss",0,"Organism|LargeIntestine|Mucosa|ColonTransversum|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonTransversum-Vf (protein)","Vss",0,"Organism|LargeIntestine|Mucosa|ColonTransversum|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonTransversum-Vf (water)","Vss",0,"Organism|LargeIntestine|Mucosa|ColonTransversum|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonTransversum-Intracellular-pH","Vss",0,"Organism|LargeIntestine|Mucosa|ColonTransversum|Intracellular|pH"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonDescendens-Fraction mucosa","Vss",0,"Organism|LargeIntestine|Mucosa|ColonDescendens|Fraction mucosa"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonDescendens-Vf (lipid)","Vss",0,"Organism|LargeIntestine|Mucosa|ColonDescendens|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonDescendens-Vf (protein)","Vss",0,"Organism|LargeIntestine|Mucosa|ColonDescendens|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonDescendens-Vf (water)","Vss",0,"Organism|LargeIntestine|Mucosa|ColonDescendens|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonDescendens-Intracellular-pH","Vss",0,"Organism|LargeIntestine|Mucosa|ColonDescendens|Intracellular|pH"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonSigmoid-Fraction mucosa","Vss",0,"Organism|LargeIntestine|Mucosa|ColonSigmoid|Fraction mucosa"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonSigmoid-Vf (lipid)","Vss",0,"Organism|LargeIntestine|Mucosa|ColonSigmoid|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonSigmoid-Vf (protein)","Vss",0,"Organism|LargeIntestine|Mucosa|ColonSigmoid|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonSigmoid-Vf (water)","Vss",0,"Organism|LargeIntestine|Mucosa|ColonSigmoid|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-ColonSigmoid-Intracellular-pH","Vss",0,"Organism|LargeIntestine|Mucosa|ColonSigmoid|Intracellular|pH"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-Rectum-Fraction mucosa","Vss",0,"Organism|LargeIntestine|Mucosa|Rectum|Fraction mucosa"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-Rectum-Vf (lipid)","Vss",0,"Organism|LargeIntestine|Mucosa|Rectum|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-Rectum-Vf (protein)","Vss",0,"Organism|LargeIntestine|Mucosa|Rectum|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-Rectum-Vf (water)","Vss",0,"Organism|LargeIntestine|Mucosa|Rectum|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","LargeIntestine-Mucosa-Rectum-Intracellular-pH","Vss",0,"Organism|LargeIntestine|Mucosa|Rectum|Intracellular|pH"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Liver-Fraction of periportal zone","Vss",0,"Organism|Liver|Fraction of periportal zone"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Liver-Vf (lipid)","Vss",0.000994592208206813,"Organism|Liver|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Liver-Vf (protein)","Vss",0.000600046864492988,"Organism|Liver|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Liver-Vf (water)","Vss",0.0135127486041116,"Organism|Liver|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Liver-Volume","Vss",0.0240645496474817,"Organism|Liver|Volume"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Liver-Specific blood flow rate","Vss",0,"Organism|Liver|Specific blood flow rate"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Lung-Vf (lipid)","Vss",0,"Organism|Lung|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Lung-Vf (protein)","Vss",0,"Organism|Lung|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Lung-Vf (water)","Vss",0.00222246828877252,"Organism|Lung|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Lung-Volume","Vss",0.00870080935922112,"Organism|Lung|Volume"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Muscle-Peripheral blood flow fraction","Vss",-0.271278664855681,"Organism|Muscle|Peripheral blood flow fraction"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Muscle-Volume","Vss",0.172930538368845,"Organism|Muscle|Volume"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Muscle-Vf (lipid)","Vss",0.00193401917193972,"Organism|Muscle|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Muscle-Vf (protein)","Vss",0.00593455796181478,"Organism|Muscle|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Muscle-Vf (water)","Vss",0.150843209350145,"Organism|Muscle|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Muscle-Specific blood flow rate","Vss",-0.0273800567375139,"Organism|Muscle|Specific blood flow rate"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Pancreas-Vf (lipid)","Vss",0,"Organism|Pancreas|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Pancreas-Vf (protein)","Vss",0,"Organism|Pancreas|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Pancreas-Vf (water)","Vss",0.000852424862020978,"Organism|Pancreas|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Pancreas-Volume","Vss",0.00151047312765525,"Organism|Pancreas|Volume"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Pancreas-Specific blood flow rate","Vss",0,"Organism|Pancreas|Specific blood flow rate"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","PortalVein-Volume","Vss",0.0109025457422138,"Organism|PortalVein|Volume"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Skin-Peripheral blood flow fraction","Vss",-0.729312414161321,"Organism|Skin|Peripheral blood flow fraction"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Skin-Vf (lipid)","Vss",0.00281890005216131,"Organism|Skin|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Skin-Vf (protein)","Vss",0.00182578584109102,"Organism|Skin|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Skin-Vf (water)","Vss",0.0215311626908144,"Organism|Skin|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Skin-Volume","Vss",0.0313653961244039,"Organism|Skin|Volume"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Skin-Specific blood flow rate","Vss",-0.0187403246113127,"Organism|Skin|Specific blood flow rate"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Spleen-Vf (lipid)","Vss",0,"Organism|Spleen|Vf (lipid)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Spleen-Vf (protein)","Vss",0,"Organism|Spleen|Vf (protein)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Spleen-Vf (water)","Vss",0.00194320672170728,"Organism|Spleen|Vf (water)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Spleen-Volume","Vss",0.00426278341693604,"Organism|Spleen|Volume"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Spleen-Specific blood flow rate","Vss",0,"Organism|Spleen|Specific blood flow rate"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Saliva-Saliva flow rate","Vss",0,"Organism|Saliva|Saliva flow rate"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Bone_pls_Bone_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Bone_pls_Bone_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Fat_pls_Fat_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Fat_pls_Fat_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Gonads_pls_Gonads_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Gonads_pls_Gonads_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Heart_pls_Heart_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Heart_pls_Heart_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Kidney_pls_Kidney_ur-Aciclovir-Renal Clearances-TS-Volume (kidney)","Vss",-0.0222613731679926,"Neighborhoods|Kidney_pls_Kidney_ur|Aciclovir|Renal Clearances-TS|Volume (kidney)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Kidney_pls_Kidney_ur-Aciclovir-Renal Clearances-TS-Tubular secretion","Vss",0.0222284377993693,"Neighborhoods|Kidney_pls_Kidney_ur|Aciclovir|Renal Clearances-TS|Tubular secretion"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Kidney_pls_Kidney_ur-Aciclovir-Glomerular Filtration-GFR-GFR fraction","Vss",0.00708429992348768,"Neighborhoods|Kidney_pls_Kidney_ur|Aciclovir|Glomerular Filtration-GFR|GFR fraction"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Kidney_pls_Kidney_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Kidney_pls_Kidney_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Stomach_pls_Stomach_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Stomach_pls_Stomach_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-SmallIntestine_pls_SmallIntestine_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|SmallIntestine_pls_SmallIntestine_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-LargeIntestine_pls_LargeIntestine_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|LargeIntestine_pls_LargeIntestine_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Periportal_pls_Periportal_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Periportal_pls_Periportal_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Pericentral_pls_Pericentral_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Pericentral_pls_Pericentral_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Lung_pls_Lung_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Lung_pls_Lung_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Muscle_pls_Muscle_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Muscle_pls_Muscle_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Pancreas_pls_Pancreas_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Pancreas_pls_Pancreas_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Skin_pls_Skin_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Skin_pls_Skin_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Spleen_pls_Spleen_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Spleen_pls_Spleen_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Duodenum_pls_Duodenum_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Duodenum_pls_Duodenum_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-UpperJejunum_pls_UpperJejunum_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|UpperJejunum_pls_UpperJejunum_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-LowerJejunum_pls_LowerJejunum_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|LowerJejunum_pls_LowerJejunum_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-UpperIleum_pls_UpperIleum_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|UpperIleum_pls_UpperIleum_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-LowerIleum_pls_LowerIleum_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|LowerIleum_pls_LowerIleum_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Caecum_pls_Caecum_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Caecum_pls_Caecum_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-ColonAscendens_pls_ColonAscendens_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|ColonAscendens_pls_ColonAscendens_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-ColonTransversum_pls_ColonTransversum_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|ColonTransversum_pls_ColonTransversum_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-ColonDescendens_pls_ColonDescendens_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|ColonDescendens_pls_ColonDescendens_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-ColonSigmoid_pls_ColonSigmoid_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|ColonSigmoid_pls_ColonSigmoid_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Rectum_pls_Rectum_int-P (plasma<->interstitial)","Vss",0,"Neighborhoods|Rectum_pls_Rectum_int|Aciclovir|P (plasma<->interstitial)"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-pKa value 0","Vss",0,"Aciclovir|pKa value 0"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-pKa value 1","Vss",0,"Aciclovir|pKa value 1"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Lipophilicity","Vss",-0.0887232493503403,"Aciclovir|Lipophilicity"
"Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Aciclovir-Fraction unbound (plasma, reference value)","Vss",0.876035287061796,"Aciclovir|Fraction unbound (plasma, reference value)"
